Index,ari,name,verse,title
278,1:70:3,CAN 70:3,". Kaansa ɔahɛn ɔsor mpo a,  
Ɔda ho dɔ nyimpamba; 
Ɔasan kɔ N' ahenguam' mpo a, 
Ɔda ho frɛ hɛn Nedze.","Charles Wesley, 1707-88."
279,1:70:4,CAN 70:4,". Hwɛ! ɔama Ne nsa do sor,  
Hwɛ! No dɔ epiratua n'; 
Tsie! N' anofamfa kasa 
N-hyira gu N' Asɔr do.","Charles Wesley, 1707-88."
280,1:71:1,CAN 71:1,". Hwɛ Konyimdzifo n' afow sor, 
Hwɛ Hen n' ahyɛ N' ahentar
Dze Ne tseaseanam fua do
Rokɔ No sor ahemfie;
Tsie! sor adwontow kuw ruhur
Hallelujah enyigyem',
Na sor mbotsen no ebuebue
Regye hɔn sor Hen akɔm'.","Christopher Wordsworth, 1807-85."
281,1:71:2,CAN 71:2,". Woana na ɔreba 'nyimnyam mu 
Ma ehurusi mbɛn ka do 'i?
Ɔko Wura, dɔm Nyankopɔn.
Ɔno na oedzi konyim
Ɔno a ɔsɔɔw mbeamudua do fona
Ɔno a ofi ndam' soɛree,
Ɔaka bɔn na Satan egu,
Nam wu do asɛɛ N' atamfo.","Christopher Wordsworth, 1807-85."
282,1:71:3,CAN 71:3,". Ɔama hɛn nyimpasu no do 
Fi fuam' kɔ Nyame nyimfa;
Ɔsor hɔ na yɛbɛtsena,
Yɛnye N' egyina 'nyimnyam mu:
Jesus dzi hen, abɔfo sɔr N';
Nyame Nyimpa tse ahenguam'
Ewuradze Tumfo, Wo sorkɔm'
Yɛdze gyedzi hu hɛndze.","Christopher Wordsworth, 1807-85."
283,1:72:1,CAN 72:1,". Sika mbotsen no ebuebue, 
Kwan ada mu petee;
Enyimnyam Hen no ahɛn mu,
Ɔkɔ N' Egya Ne nkyɛn.","Cecil  Frances Alexander, 1823-95."
284,1:72:2,CAN 72:2,". Ewuradze, edzi hɛn kan, 
'Rekɛpɛ hɛn tsenabew,
Ama yeekefir mbrɛ ewɔ,
Na yeehu Nyame enyim.","Cecil  Frances Alexander, 1823-95."
285,1:72:3,CAN 72:3,". Dɛm n-tsi enyimnyam hyerɛn 
Hɛn kwan do wɔ asaase;
Fua a osiiw W' hɛn enyi do n',
Kan fi sor hotse no.","Cecil  Frances Alexander, 1823-95."
286,1:72:4,CAN 72:4,". Ma hɛn 'koma nye adwen do, 
Fa W' adom pa n' dom hɛn,
Na yɛnenam asaase ha 'i,
Hɛn 'koradze ada sor.","Cecil  Frances Alexander, 1823-95."
287,1:73:1,CAN 73:1,". Mbowa a Jewfo dze bɔɔ afɔr, 
Hɔn bɔgyaa nyinara
Nn-kotum ama etsidaa,
Anaa ɔatsew hɛn ho.","Isaac Watts, 1674 -1748"
288,1:73:2,CAN 73:2,". Christ, sor Eguambaa n' dze, 
Oyi hɛn bɔn nyina;
Afɔrbɔdze a ɔwɔ dzin,
Na ɔsom bo kyɛn hɔn nyina.","Isaac Watts, 1674 -1748"
289,1:73:3,CAN 73:3,". Me gyedzi nsa bɛda 
W' etsifi pampam' hɔ,
Ber a medze nnuho gyina ha
Mereka mo bɔn yi.","Isaac Watts, 1674 -1748"
290,1:73:4,CAN 73:4,". Me kra twa n' enyi hwɛ 
Dza obuu Wo kɔn a,
Ohu dɛ n' afɔdzi ka ho
Ma 'sɛn mbusu dua n' do.","Isaac Watts, 1674 -1748"
291,1:74:1,CAN 74:1,". Me gyedzi tsim Wo do, 
CalvaryEguambaa,
Gyefo Krɔnkrɔn:
Morosɔr yi, tsie me;
Yi mo bɔn nyinara;
Ma ofir ndɛ menyɛ
Wodze koraa.","Ray Palmer, 1808-87."
292,1:74:2,CAN 74:2,". Ma W' adom kɛse no 
N-hyɛ m' akoma dzen,
Ma menyɛ ndam;
Dɛ mbrɛ iwui maa me n',
Ao, ma mo so mo dɔ
Ɔmfram dzendzen mma Wo
Na mma ɔnndan da.","Ray Palmer, 1808-87."
293,1:74:3,CAN 74:3,". Menam bra sum mu yi, 
Na yaw etwa mo ho 'i,
Woara kyerɛ m' kwan;
Ma sum ndan adzekyee,
Pepa me nyinsuwaEso mma monntɔ gon
Mimmfi Wo nkyɛn.","Ray Palmer, 1808-87."
294,1:75:1,CAN 75:1,". Dzi dɛw, Nyame yɛ Hen! 
Kotow w' Ewuradze;
Ɔdasanyi, tow ndwom,
Na dzi dɛw daa nyina:

   Ma w' akoma nye wo ndze do; 
   Dzi dɛw, mese wo dɛ, Dzi dɛw.","Charles Wesley, 1707-88."
295,1:75:2,CAN 75:2,". Agyenkwa Christ dzi hen, 
Nokwar nye dɔ dzi wɔ n';
Ɔhoor hɛn ho fi no,
Ɔgyee egua wɔ sor:","Charles Wesley, 1707-88."
296,1:75:3,CAN 75:3,". N' ahendzi mmbɔ adze da, 
No tum wɔ sor na ase;
Wɔdze samandze;
Saafee ama Jesus:","Charles Wesley, 1707-88."
297,1:75:4,CAN 75:4,". Ɔtse Nyame nyimfa 
Kɛpem dɛ N' atamfo
Bɔbɔ hɔn mu adze
Edzi N' ahyɛdze do:","Charles Wesley, 1707-88."
298,1:75:5,CAN 75:5,". Obedzi nyim ewie, 
Oetu hɛn bɔn nyina,
Ma dasanyi biara
Eenya sor enyigye:","Charles Wesley, 1707-88."
299,1:76:1,CAN 76:1,". O bra, O bra Immanuel, 
Na bɔpɔn ndɔmmum Israel,
Ɔka mmɔn ananabea ha
Kodu dɛ Nyame Ba bɛba.
 
Dzi dɛw! Dzi dɛw! Immanuel 
Bɛba wo nkyɛn, O Israel.","John Mason Neale, 1818-66."
300,1:76:2,CAN 76:2,". O bra, O bra, Wura Tumfo, 
Ɔwo a tsetse n' edze mbra
Maa mbusuakuw wɔ Sinai do
Wɔ fua, hu, nye ahentum mu.","John Mason Neale, 1818-66."
301,1:76:3,CAN 76:3,". O bra jesse Poma, bɛgye 
Wo man fi Satan tum ase;
Gye Wo nkorɔfo fi hɛll bun mu,
Ma hɔn konyimdzi wɔ wu do.","John Mason Neale, 1818-66."
302,1:76:4,CAN 76:4,". O bra, Adzekyee Woraba
Ma wo mbae nkyenyan hɛn sunsum;
Bɔbɔ anago sum hwetse,
Bɔ owu sunsuma petse.","John Mason Neale, 1818-66."
303,1:77:1,CAN 77:1,". Hwɛ! Ɔdze mununkum risian, 
Nyia da bi ɔtɔɔr hɛn ntsi n';
Ahotsewfo mpempem ka ho,
Dzi N' ekyir kumbɔɔ reba:
Alleluia!
Nyame reba ebedzi hen.","Charles Wesley, 1707-88."
304,1:77:2,CAN 77:2,". Enyienyi nyina bohu No 
Dɛ oewuna ahentar wusuww;
Hɔn a woemmbu N' bi, wɔtɔɔn No n',
Wopirapiraa N', bɔɔ N' mbeamudua mu n'
Wobotwa ewuo,
Da a wobohu Messiah n'.","Charles Wesley, 1707-88."
305,1:77:3,CAN 77:3,". N' amandzehu ho nsɛnkyerɛdze 
Da ho ara wowɔ No ho;
Dza N' asomfo a wɔapon hɔn no
Dzi ho ehurusi daa n';
Yɛdze dɛw bɛn
Bɔhwɛ enyimnyam etua n'.","Charles Wesley, 1707-88."
306,1:78:1,CAN 78:1,". Kwantunyi ankonam ne kan, 
Adzekyee Woraba,
Pue, na tow W' anapa nserɛmɛn n'
Fa pam hɛn yaw nyina.","Edward Denny, 1796-1889."
307,1:78:2,CAN 78:2,". Ewuradze siarfo, ma mbeambea 
Na nsupruw nyina ntow
Ndwom nyi W' adehye Dzin ayɛw,
Wɔmfa Wo nyɛ hɔn Hen.","Edward Denny, 1796-1889."
308,1:78:3,CAN 78:3,". Ma wiadze nyinara a afei 
Wɔasɛ sor man hyɛnhyɛnn n',
Wɔmma ehurusi ndwom do
Wɔmfa nkaa Wo dɔ no.","Edward Denny, 1796-1889."
309,1:78:4,CAN 78:4,". Jesus, W' abɔdze risi nkrum- 
Asaase, Po, nye wim'-
Wɔnye hɛn akoma yɛ kor
Kekam' dzendzen frɛ Wo.","Edward Denny, 1796-1889."
310,1:79:1,CAN 79:1,". BEEBIARA mbrɛ ewia ɔhyerɛn, 
Jesus twa dɛ obedzi hen;
N' ahendzi tsen fi pomu' du pomu',
Gyedɛ ewia fir dɛ ɔnntɔ bio.","Isaac Watts, 1674 -1748"
311,1:79:2,CAN 79:2,". Asɔr nyina wɔbɛyɛ ama N', 
Na wɔdze ayɛyi ebu N' kyɛw;
Ne dzin, tse dɛ eduhuam a,
Nye afɔr nyina botu akɔ sor.","Isaac Watts, 1674 -1748"
312,1:79:3,CAN 79:3,". Nkorɔfo na ngyirama mpem nyina 
Dze No dɔ ho ndwom dɛɛdɛw mu;
Na mbofra so ma hɔn ndze do,
Wɔtow Hosanna ma Ne dzin.","Isaac Watts, 1674 -1748"
313,1:79:4,CAN 79:4,". Mbrɛ odzi hen n', nhyira ahyɛ ma, 
Wotu adaduafo apo;
Afonafo nya daa ahomka;
Na ehiafo so, wohyira hɔn.","Isaac Watts, 1674 -1748"
314,1:79:5,CAN 79:5,". Beebiara mbrɛ ɔkyerɛ No tum, 
Wu na mbusu fi hɔ koraa:
No mu na nhyira a Adam yeew no n',
Ne mbanana nya ma ɔbor do.","Isaac Watts, 1674 -1748"
315,1:80:1,CAN 80:1,". O Nyame Dɔ, sian famu, 
Bra bɔhwehwɛ me kra,
Fa Woara Wo hyew dzendzen bi n' bɔsoɛ mu;
Kyigyinafo e, twe bɛn!
Bopue m' akoma mu,
Na ma Wo gya krɔnkrɔn no mbɛfram me kra.","Bianco da Siena, d. 1434;"
316,1:80:2,CAN 80:2,". Ma ɔndzɛw ara yie, 
Nkodu dɛ ɔbɛhyew
Wiadze akɔndɔ nyina ma ɔaatɔ nso;
Na ma W' enyimnyam kan n'
Ɔnhyerɛn m' enyim daa,
Ɔnhyerɛn mo ho nye mo kwan mu nyina.","Bianco da Siena, d. 1434;"
317,1:80:3,CAN 80:3,". Na ma ɔdɔ krɔnkrɔn 
Ɔnyɛ m' egudo atar,
Na ma menhyɛ ahobrɛadze wɔ ase;
Ahobrɛadze 'koma a,
Ɔdze noho to famu,
Na ɔdze nyinsuwa kyir noara n' esintɔ.","Bianco da Siena, d. 1434;"
318,1:81:1,CAN 81:1,". TSETSEBER a Nyame siaan wiadze n', 
Ɔbaa n' tum nye ebufuwm';
Fua bɔɔ apetse N' ananadze,
Fa yɛɛ sum, fa daan gya.","John Keble, 1792-1866"
319,1:81:2,CAN 81:2,". Na ne mprɛnu no a ɔbae no, 
Ɔbaa n' tum nye dɔ mu;
Bɔkɔɔ kyɛn anapa mframa
Nna Ebubur Krɔnkrɔn n' bae.","John Keble, 1792-1866"
320,1:81:3,CAN 81:3,". Ogya a osiaan Sinai do no 
Ɔframee ma ɔyɛɛ hu,
Ɔdaan enyimnyam ahenkyɛw
Wɔ ahotseweefo tsir do.","John Keble, 1792-1866"
321,1:81:4,CAN 81:4,". Na dε mbrε Israel dze hu
Tsee ndze kεse mbordo n’,
Abεn a abᴐfo mpo suro,
Gyigyee fua kebii mu.","John Keble, 1792-1866"
322,1:81:5,CAN 81:5,". Dεm na hεn Nyame no Sunsum
Bodwiir no nguankuw do n’,
Wᴐtsee ndze fi sor wᴐ mbea nyina,
Dε mframa a ᴐyε dzen.","John Keble, 1792-1866"
323,1:81:6,CAN 81:6,". Ͻhyε Nyankopᴐn N’Asᴐr ma,
Twa bᴐn wiadze yi ho hyia:
Gyedε ntsintsiman ‘koma nko
Nna onnya no mu kwan.","John Keble, 1792-1866"
324,1:82:1,CAN 82:1,". Egya, hyɛ Wo Ba enyimnyam, 
Yɛ dza Ne mpaabɔ bisa n'':
Ma Kasamaafo no mbra,
Fa Werɛkyekyefo n' ma hɛn
Yɛnam gyedzi do regye N',
Jesus dzin ntsi, fa N' ma hɛn.","Edward Shillito, 1872-1948."
325,1:82:2,CAN 82:2,". Yɛnam gyedzi do bohu 
Na yɛatse Sunsum no nka;
Ɔdze N' adom nye No dɔ
Bɛtsena hɛn akoma mu:
Hɛn mboa nye papa nyina
Pem fi No nkotoo mu ba.","Edward Shillito, 1872-1948."
326,1:83:1,CAN 83:1,". Ansaana hɛn Gyefo siarfo 
Nye hɛn ridzi mpaamu n',
Ogyaa hɛn Ɔkwankyerɛfo dɛ
Ɔnye hɛn ntsena.","Harriet Auber, 1773-1862."
327,1:83:2,CAN 83:2,". Ɔbae wɔ ebubur suban mu, 
Dɛ ɔatrɛ n' atsabanm',
Ɔdze dɔ na asomdwee boguu
No nkorɔfo do.","Harriet Auber, 1773-1862."
328,1:83:3,CAN 83:3,". Ɔdze ogya ngyrama bae dɛ 
Ɔrebɛkyerɛkyerɛ hɛn;
Ɔtse dɛ mframa, ɔyɛ dzen,
Na wonnhu so.","Harriet Auber, 1773-1862."
329,1:83:4,CAN 83:4,". 'Koma biara a ɔbrɛ adze n', 
Ɔba bɛtsena mu hɔ,
Na ɔdae ahom dɛɛdɛw bi
Dze gye no do.","Harriet Auber, 1773-1862."
330,1:83:5,CAN 83:5,". Ne ndze na yɛtse no bi 
Dɛ ewimbir mframa n';
Osiw mfomso kwan,
Ka sor ho nsɛm.","Harriet Auber, 1773-1862."
331,1:83:6,CAN 83:6,". Papa biara a ɔwɔ hɛn ho, 
Konyim biara a yedzi,
Adwen krɔnkrɔn biara a yenya,
Ofir Noara.","Harriet Auber, 1773-1862."
332,1:84:1,CAN 84:1,". Ao o, Sunsum Krɔnkrɔn, bra!
Fi sor noho dwir hɔn do,
Tow Wo kan hyerɔn hɔn do.",Unknown
333,1:84:2,CAN 84:2,". Ehiafo hɔn Boafo, bra!
'Wo a ema sɔr ahonya,
Akoma nyina kan, bra.",Unknown
334,1:84:3,CAN 84:3,". Ɔwerɛkyekyefo kɛse,
Bɔsoɛ hɛn akoma mu,
Na ma yennya Wasomdwee.",Unknown
335,1:84:4,CAN 84:4,". Ɔfona mu ahomgye,
Ahohyehyem' ahotɔ,
Bra beyi hɛn nyinsuwa mu.",Unknown
336,1:84:5,CAN 84:5,". Siar Ewia! yɛserɛ Wo, pue;
Fa Wo kan nye Wo ntseasee
Hyɛ agyedzifo mu ma.",Unknown
337,1:84:6,CAN 84:6,". Sɛ wo ammboa hɛn a,
Yɛbo mbɔdzen dɛn ara a,
Ne nyinara bɛyɛ gyan.",Unknown
338,1:84:7,CAN 84:7,". Hohor hɛn mu fi nyina,
Fɔw hɛn akoma a woetwie,
Yɛ sunsum pirafo edur.",Unknown
339,1:84:8,CAN 84:8,". Ma asoɔdzenfo nyɛ Wo pɛ,
Bɔ hɔn a wɔyɛ nwin hyew,
Fa akobɔfo bra fie.",Unknown
340,1:84:9,CAN 84:9,". Dom agyedzifo nyina,
Ma wontsimtsim Woara,
Ma hɔn Wo dɔ akyɛdze n'.",Unknown
341,1:85:1,CAN 85:1,". Nyame sunsum, tsie hɛn mpaabɔ, 
Fa dan yi yɛ wo fie,
Fa W' adom no tum nyina sian;
Bra, Sunsum kɛse, bra.","Andrew Reed, 1787-1862."
342,1:85:2,CAN 85:2,". Bra dɛ ekan: ma yenhu hɛn 
Mbɔbɔryɛ na mbusu
Na fa hɛn dua ɔbra kwan a,
Atseneneefo nyina duam'.","Andrew Reed, 1787-1862."
343,1:85:3,CAN 85:3,". Bra dɛ ogya, bɛtsew hɛn ho, 
Dɛ afɔrbɔ gyaframee;
Ma hɛn kra nyina nyɛ afɔr
Mma hɛn Pomfo Ne dzin.","Andrew Reed, 1787-1862."
344,1:85:4,CAN 85:4,". Bra dɛ ɔbɔw, na dɛw mu ara 
Hyira ber krɔnkrɔn yi,
Ma dza etwie ndzi dɛw dɛ onya,
Wo prɔmprɔmyɛ tum no.","Andrew Reed, 1787-1862."
345,1:85:5,CAN 85:5,". Bra dɛ ebubur, tserɛw  W' atsabanm' 
Asomdwee dɔ atsaban n';
Na ma W' asɔr a ɔwɔ asaase
Nyɛ siar dɛ sor Asɔr n'.","Andrew Reed, 1787-1862."
346,1:85:6,CAN 85:6,". Bra dɛmframa a ɔdze twitwi 
Na Pentecost adom,
Ma hɔn a Ɔbaa awo hɔn nyina
Eehu W' enyimnyam no.","Andrew Reed, 1787-1862."
347,1:86:1,CAN 86:1,". Nyame ahom, gu mo do; 
Hyɛ mo mu nkwa fofor,
Ma mondɔ dza Ɔwo edɔ
Na menyɛ dza eyɛ.","Edwin Hatch, 1835-89."
348,1:86:2,CAN 86:2,". Nyame ahom, gu mo do; 
Ma m' akoma mu ntsew,
Kɛpem dɛ menye W' nya pɛ kor
Dze sɔw fona, dze bɔ bra.","Edwin Hatch, 1835-89."
349,1:86:3,CAN 86:3,". Nyame ahom, gu mo do; 
Ma menyɛ Wodze koraa,
Kɛpem dɛ me nyimpadua mpo
Nyame kan bɛhyerɛn mu.","Edwin Hatch, 1835-89."
350,1:87:1,CAN 87:1,". Ͻkorsa Nyame, yesͻr Wo,
Ndzɛmba nyinara do Tumfo;
Enyiasombea, nyansabuakwa,
W'akwan nyinara yɛ nwanwa.",Unknown
351,1:87:2,CAN 87:2,". Yɛnam nokwar gyedzi do pen
Ͻkorsa krͻnkrͻn n' de hɛn Hen;
Yɛkotow sͻr Wo Nyame-su
Wͻ W'ahendzi ahoͻdzen n' mu.",Unknown
352,1:87:3,CAN 87:3,". Krͻnkrͻn, krͻnkrͻn, krͻnkrͻn,
mprɛnsa,
Wo họ adwen tra hɛn nyansaa;
Ndzebɔnyɛfo twa hwe W'enyim
Yɛserɛ fakyɛ, adom, konyim.
Amen.",Unknown
353,1:87:3,CAN 87:3,". Egya no hyɛ Ͻba N' No mu
Regye hɛn nkwa ma yeedzi mu;
Sunsum no dze Ͻba N' N'adom
Tsew hɛn ho ma Nyame No
som.",Unknown
354,1:88:1,CAN 88:1,". Mbɔbɔrhu Egya, W' asɛm mu 
Enyimnyam ahyɛ ma!
Abɔdzin nyinaa nka Wo dzin
W' adom nsɛmpa yi ntsi.","Anne Steele, 1716-78."
355,1:88:2,CAN 88:2,". Ha na akɔhweaban nyina 
Nya ahonya mbordo;
Ahonya a bi nnyi wi ase,
Otsim hɔ afebɔɔ.","Anne Steele, 1716-78."
356,1:88:3,CAN 88:3,". Ha na nyimdzee nduadzewa fifir 
Ma hɔn a kɔm dze hɔn;
Edziban pa a wiadze nnyi bi,
Rotweɔn nyia no kɔn dɔ.","Anne Steele, 1716-78."
357,1:88:4,CAN 88:4,". Ha na hɛn Pomfo N' ndze dɛɛdɛw 
Ka asomdwee kasa;
Na nkwa na dɛw a onyi ewiei
Wɔ Ne nsɛm nyinaa mu.","Anne Steele, 1716-78."
358,1:89:1,CAN 89:1,". Sunsum Krɔnkrɔn, bra hɛn 'komam', 
Ma yɛntse Wo tum no,
Wo na tsetse wɔdze W' hyɛɛ nkɔm,
Na kan na dɔ fir Wo.","Charles Wesley, 1707-88."
359,1:89:2,CAN 89:2,". Bra, na Ɔwo na nkɔnhyɛfo n' 
Dze W' kyerɛwee, dze Wo kae;
Bue nokwar no, Ɔwo nye saafee n',
Tsew nwoma krɔnkrɔn n' ano.","Charles Wesley, 1707-88."
360,1:89:3,CAN 89:3,". Sor Ebubur, trɛ W' atsabanm' 
Wɔ hɛn isum no do,
Butuw hɛn kra no sum no do,
Na ma hɔ ɔnyɛ kann.","Charles Wesley, 1707-88."
361,1:90:1,CAN 90:1,". Ewuradze, W' asɛm tsim, 
'No na yɛhwɛ nantsew,
Nyia ɔgye no nokwar
Nya kan nye enyigye.","Henry Williams Baker, 1821-77."
362,1:90:2,CAN 90:2,". Atamfo ba hɛn do a, 
W' asɛm yi hyɛ hɛn dzen,
Awerɛkyekyer nsɛmpa,
N-kwagye amandzɛɛ.","Henry Williams Baker, 1821-77."
363,1:90:3,CAN 90:3,". Ɔbra n' ehum tu hɛn, 
Na sum gye hɛn do a,
Ne kan hyerɛn ma hɛn,
Na ɔkyerɛ hɛn kwan.","Henry Williams Baker, 1821-77."
364,1:90:4,CAN 90:4,". Woana botum akyerɛ 
Ahotɔ nye dɛw a
W' asɛmpa yi dze ma
N-tsetsekwaa nyinaa?","Henry Williams Baker, 1821-77."
365,1:90:5,CAN 90:5,". Ehumbɔbɔr nsɛmpa, 
Ɔboa atseasefo;
N-kwasɛm, ɔkyekye
Hɔn a wɔda wuso werɛ.","Henry Williams Baker, 1821-77."
366,1:91:1,CAN 91:1,". KANEÀ a yɛdze hwɛ hɛn kwan mu,
Mma yaammfom kwan yɛannyew;
Adom n-sù a ofi sor tɔ
Ma akwantufo nom bi;","Bernard Barton, 1784-1849."
367,1:91:2,CAN 91:2,". Edziban a ofi sor tɔ
Ma yɛdze nyɛn hɛn kra:
Nwomà a yɛkenkan a yehu
Mbrɛ ɔsor man mu tse;","Bernard Barton, 1784-1849."
368,1:91:3,CAN 91:3,". ꓛyɛ gyafadum anago,
Munumkum adzekyee;
ꓛbra po tu ne tsir gu do a,
Hɛn sekyɛ nye tabon.","Bernard Barton, 1784-1849."
369,1:91:4,CAN 91:4,". Onyame Twerammpon N' Asɛm,
N' enyimmyam Ba N' Ahyɛmù,
Yeennya wo a yenntum bra yi bɔ,
Yenntum nnya Nyame man.","Bernard Barton, 1784-1849."
370,1:92:1,CAN 92:1,". Ma yɛntow anwanwa dɔ bi ho ndwom, 
Nokwar ɔdɔ a,
Ɔdɔ a ofi Sor Egya N' akomam'
Rehyɛ adasamba ma:
Anwanwa dɔ
Ɔwɔ hɛn Ɔsor Egya N' akomam'.","Robert Walmsley, 1831-1905."
371,1:92:2,CAN 92:2,". Jesus, Agyenkwa n', dze dɛw sianee bae 
Bɛkaa 'Sɛmpa n';
Ɔduaa N' amandzehu pii do hwehwɛɛ
Hɔn a hɔn enyidar asa n'.
Hɔn a wɔayew n',
Otuaa kaw mbordo na ɔgyee hɔn nkwa.","Robert Walmsley, 1831-1905."
372,1:92:3,CAN 92:3,". Jesus da ho hwehwɛ hɔn a wɔayew n': 
Wokyin yɛ dɛn?
No dɔ pɛ dɛ ɔkata hɔn bɔn do:
Afonafo, hom mbra fie!
Anwanwa dɔ
Ɔwɔ hɛn Ɔsor Egya N' akomam'.","Robert Walmsley, 1831-1905."
373,1:93:1,CAN 93:1,". Ana ahaw, na aberɛ, 
Na wo kɔn ebu?
Tsie! Obi dɛ, Bra, na m' bɛma w'
Ahomgye.","St. Stephen the Sabaite, 725-794;"
374,1:93:2,CAN 93:2,". Ana akam bi wɔ No a, 
Medze m' bohu No?
N' anan ho, Ne nsam', nye Ne mfem'
Wɔ epiratua.","St. Stephen the Sabaite, 725-794;"
375,1:93:3,CAN 93:3,". Ana kyɛw bi so N' a ɔma 
Ɔyɛ dɛ ɔhen?
Nyew, ahenkyɛw ara ampa;
Na nsoɛ dze a.","St. Stephen the Sabaite, 725-794;"
376,1:93:4,CAN 93:4,". Sɛ muhu N' n a meka No do a, 
Ebɛn na m' benya?
Amandzehu, nye ɔfona,
Nye nyinsuwa.","St. Stephen the Sabaite, 725-794;"
377,1:93:5,CAN 93:5,". Sɛ menngyaa dɛ meka No do a, 
'Bɛn na nkyii m' benya?
Ɔfona, nye yaw, nye Jordan
Botwa mu.","St. Stephen the Sabaite, 725-794;"
378,1:93:6,CAN 93:6,". Ana mese N' dɛ ɔngye m' a, 
Ɔbɛse m', Oho?
Dabi; gyedɛ sor nye asaase
Etwam' kɔ.","St. Stephen the Sabaite, 725-794;"
379,1:94:1,CAN 94:1,". Ewuradze, matse nka dɛ 
'Rowora nhyira nsu pii,
Edze rofɔw daadze a oetwie,
Ma bi nsosɔ mo so do,
                   'Mi dɛm yi.","Elizabeth Codner, 1824-1919."
380,1:94:2,CAN 94:2,". Mma mmpa mo ho, dɔyɛfo Egya, 
M' akomam' wɔ bɔn so ampa;
Ɔfata dɛ igya m' hɔ dze,
Na fa mbɔbɔr hu me so,","Elizabeth Codner, 1824-1919."
381,1:94:3,CAN 94:3,". Mma mmpa mo ho, Agyenkwa brɛfo, 
Ma mondɔ Wo na mentar Wo;
Mo kɔn adɔ W' enyimtsewee;
Ber a 'refrɛ yi frɛ me so,","Elizabeth Codner, 1824-1919."
382,1:94:4,CAN 94:4,". Mma mmpa mo ho, Sunsum tumfo, 
'Wo na ibue furafo enyi;
Jesus Ne yie ho Dasefo,
Ka tum kasa n' kyerɛ me so,","Elizabeth Codner, 1824-1919."
383,1:95:1,CAN 95:1,". Jesus gye ndzebɔnyɛfo; 
Bɔ adomsɛm yim' kyerɛ
Hɔn a wofi sor kwan mu,
Wɔahwe ase, reyɛ ekyim. 
Si do tow, si do tow bio; 
(Si do ara tow, Si do ara tow)
Christ ɔgye ndzebɔnyɛfo
(Christ ɔgye ndzebɔnyɛfo)
Amandzɛɛ n' ma wɔntse ase;
(Amandzɛɛ n', kyerɛ mu yie)
Christ ɔgye ndzebɔnyɛfo.","Erdmann Neumeister, 1671-1756."
384,1:95:2,CAN 95:2,". Bra, ɔbɛma W' ahomgye; 
Twer No: N' asɛm si no pi:
Ɔgye abɔn mu abɔn;
Christ ɔgye ndzebɔnyɛfo.","Erdmann Neumeister, 1671-1756."
385,1:95:3,CAN 95:3,". M' akoma mmubu me fɔ bio, 
Mo ho san wɔ mbra n' enyim;
Nyia ɔhoor mo ho fi no
Apata mbra no koraa.","Erdmann Neumeister, 1671-1756."
386,1:96:1,CAN 96:1,". Abɔn, 'kɔbesaefo, hom mbra, 
Bahatɔfo, epirafo,
Jesus rotweɔn agye hom nkwa;
Tsema na tum ahyɛ N' ma;
Ɔyɛ Tumfo
Ɔpɛ, mma hom nngye kyim bio.","Joseph Hart, 1712-68."
387,1:96:2,CAN 96:2,". Hom mbra, akɔhweaban, hom mbra; 
Hom nhuhor Nyame ayamuyie,
Nokwar gyedzi, nnuho mapa,
Adom a ɔtwe hɛn bɛn N',
Wɔmmfa sika,
Bra Jesus hɔ bɔtɔ bi.","Joseph Hart, 1712-68."
388,1:96:3,CAN 96:3,". Hom mbra, hom a hom kɔn ebu, 
Hom a asehwe epira hom;
Sɛ hom rotweɔn ayɛ yie ana a,
Hom nnkɛba dabiarada;
Nnyɛ atsenenee a,
Abɔn na Jesus bɛfrɛe.","Joseph Hart, 1712-68."
389,1:96:4,CAN 96:4,". Mma tsibowaba nnyɛ w' mma nkyinkyin, 
Mma emudzi nnyɛ w' adwendwen,
Emudzi a ɔregye ara nye,
Ibohu wo hia a ihia N':
                   'Yi ɔdze ma w';
Ɔyɛ Sunsum 'napawi.","Joseph Hart, 1712-68."
390,1:97:1,CAN 97:1,". Bra ma hɛn a yɛgye Christ dzi 
Ntonton hɛn Agyenkwa,
Yɛmfa enyigye ndze nkamfo
N' adom enyimnyam no.","Charles Wesley, 1707-88."
391,1:97:2,CAN 97:2,". Ogyina bɔnyɛnyi biara 
N' akoma ekyir robɔm';
Nyia ɔasɛɛ koraa nnyi dɛ ɔpam N' bio,
Anaa ɔyɛ ma ɔkɔ.","Charles Wesley, 1707-88."
392,1:97:3,CAN 97:3,". Yɛnam adom do tsie Wo ndze, 
Pen do dɛ yi hɛn bɔnm',
Yesi pi dzi dɛw enyidarm',
Dɛ Ɔwo 'bɛhɛn mu.","Charles Wesley, 1707-88."
393,1:98:1,CAN 98:1,". Mma mmpa mo ho, Agyenkwa brɛfo, 
Tsie mo mbɔbɔr su;
'Reyaa W' ano kyerɛ binom,
Mma mmpa mo nko ho.

  Agyenkwa, Agyenkwa, 
  Tsie mo mbɔbɔr su!
  Na 'refrɛfrɛ m' asɛfo yi,
  Mma mmpa mo nko ho.","Frances Jane van Alstyne, 1830-1915."
394,1:98:2,CAN 98:2,". Mbɔbɔr ahengua enyim ha 
ma m' akomatɔm';
Mokosɔw ha awerɛhow mu
Na pa m' ekyingye.","Frances Jane van Alstyne, 1830-1915."
